ID	father	mother	sex	line	treat	d8weight	d21weight	d36weight	d78weight	age1stegg	eggNumber	batch
7090	8524	8527	M	A	Genistein	41.8	176	270	227			1
1358	8622	8568	M	A	IC	35	152	236	230			2
6736	8619	8552	F	A	5Aza		196	287	237	63	8	1
1579	8666	8530	M	A	Bisphenol	33	159	277	251			2
1586	8608	8589	M	A	Bisphenol	36	161	219	260			2
6545	8538	8604	M	A	IC	34	153	217	265			1
2118	8541	8667	F	A	Control	45	182	298	266	55	4	2
7095	8626	8644	M	A	Genistein	40.7	153	226	269			1
1356	8641	8620	M	A	IC	45	186	287	271			2
6746	8538	8604	M	A	5Aza	39	141	221	272			1
1759	8563	8657	M	A	Genistein	37	147	229	273			2
7343	8608	8589	M	A	Control	44.1	171	240	275			1
7284	8598	8633	F	A	Control	46	176	241	276	59	13	1
6910	8608	8589	M	A	Bisphenol	28	175	222	276			1
1820	8608	8589	M	A	Genistein	35	156	215	278			2
1519	8563	8657	M	A	Bisphenol	41	152	219	282			2
6911	8608	8589	M	A	Bisphenol	35.7	156	237	284			1
1532	8557	8623	M	A	Bisphenol	32	144	245	286			2
1585	8608	8589	F	A	Bisphenol	39	171	256	287	54	23	2
6898	8630	8631	M	A	Bisphenol	45	174	233	289			1
1960	8567	8582	M	A	5Aza	43	170	238	290			2
7310	8626	8644	M	A	Control	40	152	226	291			1
6517	8516	8649	F	A	IC	37.9	151	211	293	56	16	1
1788	8509	8533	M	A	Genistein	45	164	235	293			2
2094	8563	8657	M	A	Control	39	167	251	295			2
1324	8606	8537	M	A	IC	37	157	231	296			2
1580	8546	8525	M	A	Bisphenol	43	154	224	296			2
1978	8666	8530	F	A	5Aza	45	192	298	298	53	24	2
1821	8608	8589	M	A	Genistein	43	178	245	298			2
2158	8671	8659	M	A	Control	32	162	234	299			2
6895	8538	8604	M	A	Bisphenol	31.3	147	218	302			1
7324	8538	8604	M	A	Control	38	155	220	302			1
7315	8503	8571	M	A	Control	44	167	235	302			1
7094	8584	8506	M	A	Genistein	46	171	239	305			1
2159	8674	8515	M	A	Control	39	173	245	306			2
1565	8538	8604	M	A	Bisphenol	37	140	220	307			2
7273	8563	8657	M	A	Control	40	166	250	307			1
6740	8503	8571	M	A	5Aza	41	159	235	308			1
6886	8626	8644	M	A	Bisphenol	30	149	224	310			1
7069	8563	8657	M	A	Genistein	41.9	169	255	310			1
1314	8563	8657	M	A	IC	39	164	253	311			2
1335	8661	8547	M	A	IC	44	169	234	311			2
7283	8598	8633	M	A	Control	47	176.6	238	311			1
7116	8674	8515	M	A	Genistein	43	176	246	312			1
2168	8608	8589	M	A	Control	43	179	269	313			2
1810	8641	8620	M	A	Genistein	50	181	249	313			2
1557	8520	8653	M	A	Bisphenol	42	169	236	314			2
1800	8504	8647	M	A	Genistein	46	175	290	314			2
6751	8641	8620	M	A	5Aza	47.3	179	251	314			1
6515	8557	8623	F	A	IC	37.7	152	210	315	52	18	1
1967	8523	8565	M	A	5Aza	42	185	281	315			2
1581	8546	8525	M	A	Bisphenol	36	155	247	316			2
6900	8641	8620	M	A	Bisphenol	38	173	233	316			1
6745	8669	8511	M	A	5Aza	42	181	243	316			1
7333	8641	8620	M	A	Control	46.4	177	252	319			1
7291	8557	8623	M	A	Control	41.6	172	259	320			1
2121	8621	8617	M	A	Control	43	177	257	321			2
6733	8509	8533	M	A	5Aza	44	169	245	321			1
7320	8669	8511	M	A	Control	47	183	259	321			1
6855	8563	8657	M	A	Bisphenol	38.5	153	245	322			1
6865	8522	8650	M	A	Bisphenol	41.9	177	255	322			1
1554	8619	8552	M	A	Bisphenol	41	179	285	324			2
7316	8504	8647	M	A	Control	46	185	247	324			1
1792	8524	8527	M	A	Genistein	38	162	238	326			2
1793	8619	8552	M	A	Genistein	43	190	305	326			2
6538	8584	8506	M	A	IC	45	155	248	326			1
6512	8567	8582	M	A	IC	40.4	158	219	327			1
7311	8626	8644	M	A	Control	42.7	164	241	327			1
6516	8516	8649	M	A	IC	43	173	228	327			1
6539	8520	8653	M	A	IC	48.6	193	260	328			1
6741	8503	8571	M	A	5Aza	40	162	223	330			1
1357	8674	8515	M	A	IC	42	173	255	330			2
1976	8671	8659	M	A	5Aza	41	161	236	331			2
6556	8546	8525	M	A	IC	40	170	239	332			1
1966	8590	8510	M	A	5Aza	50	160	255	332			2
1347	8520	8653	M	A	IC	43	173	250	333			2
7096	8626	8644	F	A	Genistein	21.9	118	200	334	57	15	1
1528	8606	8537	F	A	Bisphenol	37	146	228	334	53	24	2
1782	8661	8547	M	A	Genistein	39	171	257	334			2
7335	8622	8568	M	A	Control	40	174	250	334			1
7092	8603	8569	M	A	Genistein	44	192	282	334			1
1766	8575	8558	F	A	Genistein	40	161	232	335	53	24	2
1334	8661	8547	M	A	IC	39	162	250	335			2
6747	8607	8505	M	A	5Aza	40.6	178	239	335			1
1331	8534	8663	M	A	IC	40	176	275	336			2
7115	8641	8620	M	A	Genistein	50	193	258	337			1
1981	8608	8589	F	A	5Aza	44	178	257	338	57	20	2
1816	8666	8530	M	A	Genistein	39	168	234	338			2
6550	8630	8631	F	A	IC	46	184	294	339	58	12	1
1522	8574	8632	M	A	Bisphenol	40	162	251	339			2
7339	8666	8530	M	A	Control	40	178	238	339			1
6889	8503	8571	M	A	Bisphenol	42	174	243	339			1
6859	8540	8592	M	A	Bisphenol	48	194	277	339			1
6552	8601	8645	M	A	IC	49.7	196	281	339			1
6866	8567	8582	M	A	Bisphenol	41	166	240	340			1
2157	8671	8659	M	A	Control	34	160	252	341			2
6727	8576	8554	M	A	5Aza	39	169	248	341			1
6742	8503	8571	M	A	5Aza	46	180	244	341			1
6737	8619	8552	M	A	5Aza	47	199	313	341			1
7082	8610	8528	M	A	Genistein	48	189	262	342			1
2169	8608	8589	F	A	Control	37	163	244	343	59	18	2
6728	8576	8554	M	A	5Aza	45	188	273	343			1
6559	8608	8589	F	A	IC	37	176	244	344	58	14	1
7112	8611	8609	F	A	Genistein	41	166	241	344			1
7293	8516	8649	M	A	Control	43	177	226	344			1
2100	8574	8632	M	A	Control	44	170	251	344			2
7088	8572	8658	M	A	Genistein	44	178	257	345			1
6730	8516	8649	M	A	5Aza	34	178	232	346			1
6892	8669	8511	M	A	Bisphenol	39	161.5	230	346			1
1562	8504	8647	M	A	Bisphenol	45	162	240	346			2
6510	8522	8650	M	A	IC	40	170	237	347			1
6878	8572	8658	M	A	Bisphenol	46	198	271	347			1
1553	8662	8599	F	A	Bisphenol	46	170	236	348	51	26	2
1364	8608	8589	M	A	IC	43	194	279	348			2
1974	8611	8609	F	A	5Aza	41	169	237	349	57	20	2
2141	8660	8566	M	A	Control	42	182	245	349			2
1780	8621	8617	M	A	Genistein	48	190	284	349			2
7295	8541	8667	M	A	Control	51.6	195	266	349			1
6734	8523	8565	M	A	5Aza	37.3	181	260	350			1
6528	8509	8533	M	A	IC	48.6	182	241	350			1
6509	8676	8628	F	A	IC	39	152	216	351	56	16	1
7076	8598	8633	M	A	Genistein	39.4	175	245	351			1
6502	8563	8657	M	A	IC	42	175		351			1
7091	8603	8569	M	A	Genistein	44	178	261	351			1
6506	8575	8558	F	A	IC	37	149	239	352	49	21	1
6739	8660	8566	M	A	5Aza	48.4	190	269	353			1
1365	8608	8589	F	A	IC	36	169	254	354	70	6	2
1958	8574	8632	M	A	5Aza	45	181	257	354			2
2136	8584	8506	M	A	Control	43	168	243	355			2
1574	8641	8620	M	A	Bisphenol	49	180	252	355			2
1351	8538	8604	F	A	IC	29	143	221	357	53	24	2
7097	8520	8653	M	A	Genistein	37	169	239	357			1
1338	8590	8510	M	A	IC	45	193	277	357			2
1799	8503	8571	M	A	Genistein	45	176	254	357			2
2156	8641	8620	M	A	Control	47	176	271	357			2
2106	8598	8633	M	A	Control	39	166	247	358			2
7319	8669	8511	M	A	Control	41.5	186	271	358			1
1529	8522	8650	M	A	Bisphenol	41	175	260	359			2
7109	8630	8631	M	A	Genistein	46.2	184	271	359			1
6553	8601	8645	M	A	IC	47	186	267	359			1
6513	8557	8623	F	A	IC	39	156	227	360	58	14	1
7330	8601	8645	M	A	Control	47	184	269	360			1
1560	8503	8571	M	A	Bisphenol	36	156	241	361			2
6893	8669	8511	M	A	Bisphenol	40	166	255	362			1
6862	8575	8558	F	A	Bisphenol	38	169	256	363	49	21	1
1582	8518	8544	M	A	Bisphenol	47	180	263	363			2
6726	8563	8657	F	A	5Aza	41.7	162	229	364	55	16	1
1809	8611	8609	F	A	Genistein	33	170	244	364	62	16	2
2170	8616	8519	M	A	Control	49	208	285	365			2
1781	8661	8547	M	A	Genistein		167	258	365			2
7287	8522	8650	F	A	Control	36.4	170	247	367	50	12	1
6527	8509	8533	M	A	IC	52	177	268	367			1
7085	8590	8510	M	A	Genistein	46.6	194	364	369			1
1548	8523	8565	M	A	Bisphenol	50	200	263	369			2
1801	8504	8647	F	A	Genistein	41	170	247	370	58	14	2
6505	8575	8558	M	A	IC	39	165	249	370			1
6551	8601	8645	M	A	IC	47	190	242	370			1
1959	8575	8558	F	A	5Aza	36	146	238	372	55	21	2
1556	8520	8653	M	A	Bisphenol	35	158	237	372			2
7103	8669	8511	M	A	Genistein	39.2	187	271	372			1
6905	8666	8530	M	A	Bisphenol	43.3	194	271	372			1
6882	8662	8599	M	A	Bisphenol	46.7		235	372			1
1354	8670	8579	M	A	IC	47	173	257	372			2
1777	8541	8667	M	A	Genistein	50	188	262	372			2
6856	8563	8657	F	A	Bisphenol	37.3	170	248	373	56	15	1
7309	8584	8506	F	A	Control	45	184	268	373	52	18	1
2097	8513	8648	M	A	Control	36	166	260	373			2
1778	8541	8667	M	A	Genistein	45	177	237	373			2
1333	8621	8617	M	A	IC	52	197	291	373			2
2119	8541	8667	M	A	Control	43	177	272	374			2
1807	8601	8645	M	A	Genistein	47	186	290	374			2
2153	8670	8579	M	A	Control	49	179	267	374			2
6541	8503	8571	M	A	IC	40.7	184	264	375			1
6735	8662	8599	M	A	5Aza	43	196	305	375			1
6897	8607	8505	M	A	Bisphenol	44.2	183	225	376			1
7075	8575	8558	M	A	Genistein	45	188	260	376			1
7111	8601	8645	M	A	Genistein	46	183	277	376			1
6729	8557	8623	F	A	5Aza	42.8	162	256	377	57	14	1
2132	8524	8527	F	A	Control	41	164	241	377	51	26	2
1573	8641	8620	M	A	Bisphenol	51	191	264	377			2
7078	8557	8623	M	A	Genistein	46	160	240	378			1
1956	8576	8554	M	A	5Aza	47	192	297	378			2
7280	8575	8558	F	A	Control	43	168	254	379	52	21	1
1526	8575	8558	F	A	Bisphenol	36	159	249	380	50	26	2
1819	8518	8544	F	A	Genistein	47	192	271	382	58	21	2
7302	8572	8658	M	A	Control	41	183	264	382			1
6549	8607	8505	M	A	IC	43	195	264	382			1
1550	8572	8658	F	A	Bisphenol	46	185	280	383	58	19	2
1815	8666	8530	F	A	Genistein	35	162	258	383	52	24	2
1352	8630	8631	M	A	IC	41	173	263	383			2
1567	8630	8631	F	A	Bisphenol	36	169	264	386	52	25	2
7288	8522	8650	M	A	Control	38	182	275	386			1
1349	8504	8647	F	A	IC	45	172	243	387	56	17	2
1973	8611	8609	F	A	5Aza	47	190	274	388	57	18	2
1323	8598	8633	F	A	IC	48	178	252	388	54	23	2
2127	8509	8533	M	A	Control	43	180	265	388			2
7100	8503	8571	M	A	Genistein	45.9	181	235	388			1
2096	8540	8592	M	A	Control	41	164	275	389			2
7070	8563	8657	F	A	Genistein	42	181	149	390	65	4	1
1760	8563	8657	F	A	Genistein	36	160	254	390	55	21	2
6861	8513	8648	M	A	Bisphenol	41.4	172	256	390			1
2099	8574	8632	F	A	Control	41	181	243	391	50	25	2
1969	8524	8527	M	A	5Aza	44	174	266	391			2
6525	8639	8526	F	A	IC	45.8	189	268	392	52	20	1
7101	8669	8511	F	A	Genistein	42	170	263	394	56	15	1
2098	8513	8648	M	A	Control	42	166	243	394			2
1576	8674	8515	F	A	Bisphenol	46	174	245	395	53	24	2
1814	8622	8568	F	A	Genistein	38	153	229	395			2
1970	8619	8552	M	A	5Aza	41	183	302	395			2
1543	8661	8547	F	A	Bisphenol	42	184	264	397	54	23	2
2151	8630	8631	F	A	Control	47	171	253	397	55	23	2
1805	8630	8631	F	A	Genistein	41	172	259	398	53	22	2
6547	8607	8505	M	A	IC	42.3	177	265	398			1
7329	8630	8631	M	A	Control	45.1	176	247	398			1
2093	8563	8657	F	A	Control	40	147	228	399	58	15	2
7274	8563	8657	F	A	Control	37	167	257	400	57	15	1
6863	8575	8558	F	A	Bisphenol	41.8		249	400	56	16	1
6537	8662	8599	M	A	IC	40.5	174	262	400			1
7107	8538	8604	F	A	Genistein	37	150	236	401	56	15	1
7340	8546	8525	F	A	Control	45.4	188	253	402	56	16	1
1964	8541	8667	F	A	5Aza	40	170	251	402	55	21	2
1561	8503	8571	F	A	Bisphenol	38	162	243	402	53	24	2
1564	8538	8604	F	A	Bisphenol	29	129	221	403	57	20	2
7117	8622	8568	F	A	Genistein	36	144	228	403	53	21	1
1541	8621	8617	F	A	Bisphenol	47	195	293	403	54	23	2
1811	8671	8659	F	A	Genistein	39	176	274	403			2
2105	8668	8652	M	A	Control	45	190	272	403			2
6501	8563	8657	F	A	IC	35.7	145	265	404	60	12	1
6899	8611	8609	F	A	Bisphenol	44	178	250	404	59	13	1
6909	8600	8548	M	A	Bisphenol	40	169	287	405			1
6890	8504	8647	F	A	Bisphenol	47	196	261	406	57	14	1
7336	8622	8568	F	A	Control		160	253	407	60	6	1
6522	8610	8528	F	A	IC	43.6	186	167	407	60	10	1
7120	8546	8525	F	A	Genistein	42.6	172	238	407	58	14	1
1563	8504	8647	F	A	Bisphenol	42	164	253	407	59	19	2
2126	8509	8533	F	A	Control	46	178	266	407	56	21	2
1817	8546	8525	F	A	Genistein	42	169	266	407	55	23	2
7077	8522	8650	F	A	Genistein	40	176	270	407			1
6753	8666	8530	M	A	5Aza	44	193	309	407			1
6748	8607	8505	F	A	5Aza	37.4	170	237	408	55	17	1
1968	8572	8658	F	A	5Aza		199	284	408	56	21	2
1329	8516	8649	F	A	IC	45	185	261	409	54	22	2
7071	8513	8648	M	A	Genistein	41	172	250	409			1
1803	8538	8604	F	A	Genistein	38	170	269	410	67	9	2
6867	8516	8649	F	A	Bisphenol	40.8	180	248	410	56	12	1
1779	8621	8617	M	A	Genistein	51	193	285	410			2
1813	8674	8515	F	A	Genistein	38	171	245	411	57	17	2
6750	8630	8631	F	A	5Aza	39.8	163	248	411	52	19	1
1961	8507	8594	M	A	5Aza	49	196	295	411			2
6868	8541	8667	M	A	Bisphenol	54	202	278	411			1
6732	8509	8533	F	A	5Aza	49	175	253	412	59	1	1
1546	8509	8533	F	A	Bisphenol	42	158	251	412	53	24	2
6531	8572	8658	F	A	IC	51	216	278	413	63	8	1
2103	8575	8558	F	A	Control	32	156	265	413	52	25	2
6523	8639	8526	M	A	IC	42	198	318	413			1
1761	8576	8554	F	A	Genistein	24	162	276	414	55	22	2
2152	8601	8645	F	A	Control	44	183	270	414	56	22	2
1818	8546	8525	M	A	Genistein	40	174	251	414			2
6738	8520	8653	F	A	5Aza	38	169	245	415	58	14	1
6896	8607	8505	F	A	Bisphenol	41	191	277	415	52	19	1
7300	8509	8533	F	A	Control	43	183	276	415	52	20	1
1975	8641	8620	F	A	5Aza	45	167	243	415	53	23	2
6891	8504	8647	M	A	Bisphenol	46	196	252	415			1
6557	8600	8548	F	A	IC	42.4	172	256	416	52	20	1
1345	8584	8506	F	A	IC	46	189	267	416	52	25	2
6873	8639	8526	M	A	Bisphenol	39	170	291	416			1
6554	8666	8530	M	A	IC	45	205	300	416			1
6743	8504	8647	F	A	5Aza	46	179	268	417	58	14	1
7080	8541	8667	M	A	Genistein	47.4	194	277	418			1
7106	8538	8604	F	A	Genistein	34	148	237	419	63	1	1
2129	8572	8658	F	A	Control	51	201	285	419	59	6	2
1361	8518	8544	M	A	IC	45	181	279	419			2
7087	8509	8533	F	A	Genistein	46.6	177	263	420	55	17	1
7105	8538	8604	F	A	Genistein	40	164	258	421	55	14	1
1786	8590	8510	F	A	Genistein	47	200	293	422	54	22	2
1355	8641	8620	F	A	IC	48	183	271	422	53	23	2
1775	8507	8594	F	A	Genistein	43	181	256	422	50	25	2
6529	8509	8533	F	A	IC	50.5	187	279	422			1
1527	8668	8652	F	A	Bisphenol	43	197	290	423	54	23	2
7337	8666	8530	F	A	Control	45.1	195	310	424	59	12	1
1569	8601	8645	F	A	Bisphenol	44	198	279	424	57	19	2
1362	8600	8548	F	A	IC	48	192	282	427	52	24	2
6874	8639	8526	F	A	Bisphenol	44	196	298	428	52	21	1
1535	8507	8594	M	A	Bisphenol	40	186	276	428			2
7098	8520	8653	F	A	Genistein	40.7	175	246	429	52	19	1
1764	8574	8632	F	A	Genistein	38	164	261	430	54	23	2
7083	8639	8526	F	A	Genistein	41.2	181	284	431	52	17	1
2155	8641	8620	F	A	Control	46	187	268	431	52	25	2
7313	8520	8653	F	A	Control	37.4	173	273	433	50	14	1
6864	8598	8633	F	A	Bisphenol	45	190	277	433	52	19	1
1337	8590	8510	F	A	IC	50	194	281	434	56	22	2
6749	8630	8631	F	A	5Aza	45.4	192	282	435	57	13	1
1316	8576	8554	F	A	IC	46	187	274	435	58	20	2
6877	8572	8658	F	A	Bisphenol	50	196	291	436	57	1	1
7298	8610	8528	F	A	Control	44	182	282	436	56	16	1
1341	8572	8658	F	A	IC	44	189	275	437	58	19	2
7331	8601	8645	F	A	Control	44.9	175	273	438	55	16	1
7123	8616	8519	F	A	Genistein	50	197	305	438	55	17	1
1789	8523	8565	F	A	Genistein	46	193	283	439			2
1346	8520	8653	F	A	IC	44	199	292	440	60	13	2
7314	8503	8571	F	A	Control	39	164	257	440	52	18	1
2164	8546	8525	F	A	Control	40	161	259	440			2
1318	8540	8592	F	A	IC	49		282	441	59	17	2
7327	8630	8631	F	A	Control	43	194	281	441	54	18	1
1330	8507	8594	M	A	IC	43	150	270	441			2
7342	8518	8544	F	A	Control	48.6	187	269	443	55	17	1
2162	8666	8530	F	A	Control	40	183	305	444	53	24	2
6872	8610	8528	F	A	Bisphenol	43.9	175	269	446	64	6	1
7086	8590	8510	F	A	Genistein	47	203	308	446	53	18	1
1332	8621	8617	F	A	IC	50	198	320	447	51	26	2
6887	8520	8653	F	A	Bisphenol	49.6	206	298	448	57	15	1
6555	8546	8525	F	A	IC	44.3	195	257	448	52	19	1
1971	8619	8552	F	A	5Aza	40	177	285	448	57	20	2
6744	8504	8647	F	A	5Aza	49.1	211	303	449	58	14	1
7277	8540	8592	F	A	Control	48	197	280	449	53	19	1
1343	8524	8527	F	A	IC	47	189	290	450	53	23	2
7122	8600	8548	M	A	Genistein	40.9	178	271	454			1
6526	8590	8510	F	A	IC	50	191	269	455	52	20	1
1360	8546	8525	F	A	IC	42	162	272	456	70	6	2
2143	8503	8571	F	A	Control	36	165	246	457	53	24	2
6857	8576	8554	F	A	Bisphenol	48.6	214	304	458	60	11	1
1769	8668	8652	F	A	Genistein	41	176	278	459	54	22	2
1570	8601	8645	F	A	Bisphenol	45	171	268	460	59	18	2
6913	8616	8519	F	A	Bisphenol	38	153	279	461	54	17	1
7332	8641	8620	F	A	Control	48.9	212	301	461	53	18	1
6540	8520	8653	F	A	IC	49.1	201	287	461			1
7325	8607	8505	F	A	Control	45	199	268	462	58	14	1
1558	8660	8566	F	A	Bisphenol	46	222	315	462	55	21	2
6876	8572	8658	F	A	Bisphenol	49.7	182	273	463			1
2144	8504	8647	F	A	Control	41	183	272	464	57	19	2
2161	8622	8568	F	A	Control	36	155	233	467	53	24	2
6879	8524	8527	F	A	Bisphenol	41.6	181	292	468	49	22	1
1797	8660	8566	F	A	Genistein	43	185	312	470	66	1	2
7306	8603	8569	F	A	Control	35	170	276	471	53	19	1
1776	8507	8594	M	A	Genistein	36	168	308	471			2
6543	8504	8647	F	A	IC	48.2	200	271	472	59	11	1
6906	8666	8530	M	A	Bisphenol	39	191	303	473			1
1962	8507	8594	F	A	5Aza	47	204	305	474	52	23	2
7119	8666	8530	F	A	Genistein	46	202	309	482	71	1	1
1536	8507	8594	F	A	Bisphenol	43	196	290	483	49	28	2
6731	8639	8526	F	A	5Aza	37	168	274	489	52	12	1
1317	8576	8554	F	A	IC	45	195	300	489	56	21	2
2122	8621	8617	F	A	Control	54	203	295	491	56	21	2
7294	8541	8667	F	A	Control	45.4	185	267	494	54	15	1
1339	8509	8533	F	A	IC	45	193	300	496	55	21	2
1963	8541	8667	F	A	5Aza	32	161	267	496	54	22	2
6881	8603	8569	F	A	Bisphenol	43.1		278	497	52	20	1
2125	8590	8510	F	A	Control	46	194	332	498			2
6534	8603	8569	F	A	IC	49.6	206	307	500	63	9	1
6535	8603	8569	F	A	IC	50.5	200.8	298	520	55	16	1
7089	8572	8658	F	A	Genistein	48	209	305	526	55	1	1
1344	8619	8552	F	A	IC	42	190	316	529	52	25	2
6858	8576	8554	F	A	Bisphenol	43	208	325	536	54	18	1
1583	8518	8544	F	A	Bisphenol	48	192	281		53	7	2
2165	8518	8544	F	A	Control	45	174	260		55	23	2
1544	8590	8510		A	Bisphenol	25						2
1319	8540	8592		A	IC	28						2
1321	8575	8558	M	A	IC	31	150	252				2
1772	8522	8650	F	A	Genistein	31	155	234				2
1534	8557	8623	M	A	Bisphenol	31	121	205				2
1783	8610	8528	M	A	Genistein	32	139	230				2
1770	8598	8633		A	Genistein	32						2
6520	8534	8663	M	A	IC	32.4	154	237				1
1979	8546	8525	F	A	5Aza	33	155					2
2116	8551	8651	F	A	Control	34	183	307				2
1537	8541	8667	F	A	Bisphenol	34	170	275				2
1525	8575	8558	F	A	Bisphenol	34	158	257				2
2124	8610	8528	M	A	Control	34	137	231				2
7102	8669	8511	M	A	Genistein	34	155	220				1
6504	8574	8632	M	A	IC	34	139	220				1
1350	8538	8604	M	A	IC	34	136	211				2
7110	8630	8631		A	Genistein	34						1
7285	8676	8628	F	A	Control	35	167	250				1
1551	8572	8658	M	A	Bisphenol	35	158	249				2
2110	8676	8628	F	A	Control	35	178	242				2
1555	8626	8644	M	A	Bisphenol	35	146	218				2
6546	8538	8604	M	A	IC	35	144	203				1
1758	8563	8657		A	Genistein	35						2
7292	8516	8649	M	A	Control	35.6	160	212				1
2149	8607	8505	F	A	Control	36	173	271				2
7282	8668	8652	F	A	Control	36	169	268				1
2133	8672	8656	M	A	Control	36	155	232				2
1790	8572	8658	M	A	Genistein	36	155	230				2
6880	8672	8656	M	A	Bisphenol	36	148	223				1
7079	8516	8649	F	A	Genistein	36.3	160	222				1
6518	8516	8649	M	A	IC	37		260				1
1773	8557	8623	F	A	Genistein	37	157	258				2
1328	8557	8623	M	A	IC	37	159	246				2
1320	8575	8558	M	A	IC	37	154	234				2
6521	8661	8547	M	A	IC	37.9	169	251				1
7304	8672	8656	M	A	Control	38	179	267				1
1524	8575	8558	M	A	Bisphenol	38	159	255				2
1336	8610	8528	M	A	IC	38	155	253				2
1812	8671	8659	F	A	Genistein	38	159	251				2
1523	8545	8559	M	A	Bisphenol	38	163	232				2
7279	8513	8648	M	A	Control	38	168	231				1
6901	8671	8659		A	Bisphenol	38						1
7303	8524	8527	F	A	Control	38.6	165	232				1
7308	8619	8552	M	A	Control	39	190	290				1
2102	8575	8558	F	A	Control	39	165	251				2
1533	8557	8623	M	A	Bisphenol	39	163	250				2
2139	8626	8644	M	A	Control	39	152	246				2
2109	8676	8628	F	A	Control	39	173	244				2
7323	8538	8604	M	A	Control	39	148	240				1
1980	8546	8525	M	A	5Aza	39	155	230				2
6524	8639	8526	M	A	IC	39.6	174	263				1
6903	8622	8568	M	A	Bisphenol	39.6	166	231				1
6511	8522	8650	F	A	IC	40	181	364				1
6533	8672	8656	M	A	IC	40	187	280				1
1359	8546	8525	F	A	IC	40	182	272				2
1768	8668	8652	F	A	Genistein	40	178	261				2
2163	8546	8525	F	A	Control	40	178	257				2
2114	8516	8649	M	A	Control	40	174	253				2
1804	8607	8505	M	A	Genistein	40	171	250				2
1325	8522	8650	M	A	IC	40	174	247				2
7334	8674	8515	F	A	Control	40	172	246				1
6894	8538	8604	M	A	Bisphenol	40		245				1
6888	8503	8571	M	A	Bisphenol	40	169	239				1
2145	8504	8647	F	A	Control	40	166	238				2
6558	8600	8548	F	A	IC	40		236				1
1957	8574	8632	M	A	5Aza	40	156	235				2
6536	8662	8599	M	A	IC	40	170	233				1
1774	8516	8649	M	A	Genistein	40	163	223				2
1531	8567	8582	M	A	Bisphenol	40	156	209				2
1518	8563	8657		A	Bisphenol	40						2
1791	8572	8658	M	A	Genistein	40	154					2
6503	8576	8554	M	A	IC	40	187					1
6532	8672	8656	M	A	IC	40.3	173	260				1
7118	8666	8530		A	Genistein	40.3						1
7290	8557	8623	M	A	Control	40.6	163	238				1
6871	8661	8547	M	A	Bisphenol	40.7	179	248				1
2111	8522	8650	M	A	Control	41	192	316				2
2166	8600	8548	F	A	Control	41	187	296				2
6875	8639	8526	M	A	Bisphenol	41	156	279				1
7312	8520	8653	F	A	Control	41	168	274				1
2120	8534	8663	F	A	Control	41	167	269				2
7305	8672	8656	M	A	Control	41	168	261				1
6514	8557	8623	F	A	IC	41	170	248				1
1765	8545	8559	M	A	Genistein	41	161	229				2
1572	8611	8609	M	A	Bisphenol	41	163	225				2
6912	8616	8519	F	A	Bisphenol	41.1	152	223				1
7084	8590	8510	M	A	Genistein	41.2	187	275				1
6519	8551	8651	M	A	IC	41.7	182	277				1
1587	8616	8519	M	A	Bisphenol	42	182	271				2
1538	8541	8667	M	A	Bisphenol	42	177	259				2
2134	8672	8656	M	A	Control	42	188	256				2
1822	8616	8519	M	A	Genistein	42	164	250				2
7114	8641	8620	M	A	Genistein	42	167	245				1
1568	8630	8631	M	A	Bisphenol	42	166	243				2
1327	8567	8582	M	A	IC	42	162	237				2
1571	8611	8609	M	A	Bisphenol	42	170	233				2
6904	8622	8568	M	A	Bisphenol	42	169	223				1
1326	8567	8582	M	A	IC	42	156	223				2
7286	8676	8628	F	A	Control	42.8	187	256				1
1540	8621	8617	M	A	Bisphenol	43	183	280				2
7108	8607	8505	M	A	Genistein	43	192	276				1
2104	8668	8652	F	A	Control	43	191	265				2
7072	8513	8648	M	A	Genistein	43	172	263				1
6530	8572	8658	F	A	IC	43	154	263				1
1521	8540	8592	M	A	Bisphenol	43	186	260				2
2108	8606	8537	F	A	Control	43	176	257				2
7121	8518	8544	M	A	Genistein	43	182	244				1
1530	8567	8582	M	A	Bisphenol	43	159	241				2
6507	8668	8652	M	A	IC	43	171	239				1
2150	8630	8631		A	Control	43						2
6544	8556	8634	M	A	IC	43.1	195	261				1
7275	8576	8554	F	A	Control	43.3		251				1
1566	8630	8631	M	A	Bisphenol	44	193	288				2
1348	8503	8571	M	A	IC	44	185	278				2
2101	8545	8559	M	A	Control	44	173	257				2
7093	8603	8569	F	A	Genistein	45	197	298				1
7307	8619	8552	M	A	Control	45	197	287				1
1787	8590	8510	M	A	Genistein	45	179	277				2
1552	8662	8599	M	A	Bisphenol	45	178	273				2
2148	8607	8505	M	A	Control	45	191	267				2
1767	8575	8558	F	A	Genistein	45	165	264				2
1539	8664	8654	M	A	Bisphenol	45	176	259				2
1763	8513	8648	M	A	Genistein	45	183	258				2
7318	8504	8647	M	A	Control	45	177	254				1
7073	8513	8648	M	A	Genistein	45	173	254				1
7113	8641	8620	M	A	Genistein	45	186	251				1
2135	8584	8506	M	A	Control	45	179	248				2
6869	8541	8667		A	Bisphenol	45						1
7099	8660	8566	M	A	Genistein	45.2	186	254				1
6870	8534	8663	M	A	Bisphenol	45.7	197	267				1
1785	8590	8510	M	A	Genistein	46	195	293				2
6885	8584	8506	F	A	Bisphenol	46	201	282				1
6884	8619	8552	M	A	Bisphenol	46	195	280				1
