id	cage	line	date	hour	batch	count
1824	47	B	21/01/2017	8	2	1
1824	47	B	21/01/2017	9	2	1
1824	47	B	22/01/2017	9	2	1
1824	47	B	23/01/2017	16	2	1
1824	47	B	24/01/2017	14	2	1
1824	47	B	25/01/2017	10	2	1
1824	47	B	26/01/2017	13	2	1
1824	47	B	27/01/2017	8	2	1
1824	47	B	29/01/2017	9	2	1
1824	47	B	30/01/2017	9	2	1
1824	47	B	31/01/2017	14	2	1
1824	47	B	01/02/2017	13	2	1
1824	47	B	02/02/2017	13	2	1
1371	48	B	06/01/2017	9	2	1
1371	48	B	08/01/2017	9	2	1
1371	48	B	09/01/2017	9	2	1
1371	48	B	10/01/2017	9	2	1
1371	48	B	11/01/2017	9	2	1
1371	48	B	12/01/2017	9	2	1
1371	48	B	13/01/2017	9	2	1
1371	48	B	14/01/2017	9	2	1
1371	48	B	15/01/2017	9	2	1
1371	48	B	16/01/2017	9	2	1
1371	48	B	17/01/2017	9	2	1
1371	48	B	18/01/2017	9	2	1
1371	48	B	19/01/2017	8	2	1
1371	48	B	20/01/2017	9	2	1
1371	48	B	21/01/2017	9	2	1
1371	48	B	22/01/2017	9	2	1
1371	48	B	23/01/2017	16	2	1
1371	48	B	24/01/2017	14	2	1
1371	48	B	25/01/2017	10	2	1
1371	48	B	26/01/2017	13	2	1
1371	48	B	27/01/2017	8	2	1
1371	48	B	28/01/2017	9	2	1
1371	48	B	30/01/2017	8	2	1
1371	48	B	30/01/2017	9	2	1
1371	48	B	31/01/2017	14	2	1
1371	48	B	01/02/2017	13	2	1
1371	48	B	02/02/2017	13	2	1
2172	49	B	07/01/2017	8	2	1
2172	49	B	08/01/2017	9	2	1
2172	49	B	09/01/2017	9	2	1
2172	49	B	10/01/2017	9	2	1
2172	49	B	11/01/2017	9	2	1
2172	49	B	12/01/2017	9	2	1
2172	49	B	13/01/2017	9	2	1
2172	49	B	14/01/2017	9	2	1
2172	49	B	15/01/2017	9	2	1
2172	49	B	16/01/2017	9	2	1
2172	49	B	17/01/2017	9	2	1
2172	49	B	18/01/2017	9	2	1
2172	49	B	19/01/2017	8	2	1
2172	49	B	20/01/2017	9	2	1
2172	49	B	21/01/2017	9	2	1
2172	49	B	22/01/2017	9	2	1
2172	49	B	23/01/2017	15	2	1
2172	49	B	23/01/2017	16	2	1
2172	49	B	24/01/2017	14	2	1
2172	49	B	26/01/2017	13	2	1
2172	49	B	27/01/2017	8	2	1
2172	49	B	28/01/2017	9	2	1
2172	49	B	29/01/2017	9	2	1
2172	49	B	30/01/2017	9	2	1
2172	49	B	31/01/2017	14	2	1
2172	49	B	01/02/2017	13	2	1
2172	49	B	02/02/2017	13	2	1
1563	50	A	13/01/2017	9	2	1
1563	50	A	14/01/2017	9	2	1
1563	50	A	15/01/2017	9	2	1
1563	50	A	16/01/2017	9	2	1
1563	50	A	17/01/2017	9	2	1
1563	50	A	18/01/2017	9	2	1
1563	50	A	19/01/2017	8	2	1
1563	50	A	20/01/2017	8	2	1
1563	50	A	20/01/2017	9	2	1
1563	50	A	21/01/2017	9	2	1
1563	50	A	22/01/2017	9	2	1
1563	50	A	23/01/2017	16	2	1
1563	50	A	24/01/2017	14	2	1
1563	50	A	25/01/2017	10	2	1
1563	50	A	26/01/2017	13	2	1
1563	50	A	27/01/2017	8	2	1
1563	50	A	28/01/2017	9	2	1
1563	50	A	29/01/2017	9	2	1
1563	50	A	30/01/2017	9	2	1
1563	50	A	31/01/2017	14	2	1
1563	50	A	01/02/2017	13	2	1
1563	50	A	02/02/2017	13	2	1
1801	51	A	12/01/2017	9	2	1
1801	51	A	15/01/2017	9	2	1
1801	51	A	16/01/2017	9	2	1
1801	51	A	17/01/2017	9	2	1
1801	51	A	18/01/2017	9	2	1
1801	51	A	19/01/2017	8	2	1
1801	51	A	20/01/2017	8	2	1
1801	51	A	20/01/2017	9	2	1
1801	51	A	23/01/2017	16	2	1
1801	51	A	24/01/2017	14	2	1
1801	51	A	26/01/2017	13	2	1
1801	51	A	28/01/2017	9	2	1
1801	51	A	29/01/2017	9	2	1
1801	51	A	30/01/2017	9	2	1
1801	51	A	31/01/2017	13	2	1
1801	51	A	31/01/2017	14	2	1
1801	51	A	01/02/2017	13	2	1
1801	51	A	02/02/2017	13	2	1
1349	52	A	10/01/2017	9	2	1
1349	52	A	14/01/2017	8	2	1
1349	52	A	14/01/2017	9	2	1
1349	52	A	17/01/2017	9	2	1
1349	52	A	18/01/2017	9	2	1
1349	52	A	19/01/2017	8	2	1
1349	52	A	20/01/2017	9	2	1
1349	52	A	21/01/2017	9	2	1
1349	52	A	22/01/2017	9	2	1
1349	52	A	23/01/2017	15	2	1
1349	52	A	23/01/2017	16	2	1
1349	52	A	24/01/2017	14	2	1
1349	52	A	26/01/2017	12	2	1
1349	52	A	26/01/2017	13	2	1
1349	52	A	28/01/2017	9	2	1
1349	52	A	29/01/2017	9	2	1
1349	52	A	30/01/2017	9	2	1
1349	52	A	31/01/2017	13	2	1
1349	52	A	31/01/2017	14	2	1
1349	52	A	01/02/2017	13	2	1
1349	52	A	02/02/2017	13	2	1
2144	53	A	11/01/2017	9	2	1
2144	53	A	12/01/2017	9	2	1
2144	53	A	13/01/2017	9	2	1
2144	53	A	14/01/2017	9	2	1
2144	53	A	15/01/2017	9	2	1
2144	53	A	16/01/2017	9	2	1
2144	53	A	18/01/2017	9	2	1
2144	53	A	19/01/2017	8	2	1
2144	53	A	20/01/2017	9	2	1
2144	53	A	21/01/2017	9	2	1
2144	53	A	22/01/2017	9	2	1
2144	53	A	23/01/2017	15	2	1
2144	53	A	23/01/2017	16	2	1
2144	53	A	24/01/2017	14	2	1
2144	53	A	26/01/2017	12	2	1
2144	53	A	26/01/2017	13	2	1
2144	53	A	28/01/2017	9	2	1
2144	53	A	29/01/2017	9	2	1
2144	53	A	30/01/2017	9	2	1
2144	53	A	31/01/2017	13	2	1
2144	53	A	31/01/2017	14	2	1
2144	53	A	02/02/2017	13	2	1
2284	56	DD	11/01/2017	9	2	1
2284	56	DD	12/01/2017	9	2	1
2284	56	DD	13/01/2017	9	2	1
2284	56	DD	14/01/2017	9	2	1
2284	56	DD	15/01/2017	9	2	1
2284	56	DD	16/01/2017	9	2	1
2284	56	DD	17/01/2017	9	2	1
2284	56	DD	18/01/2017	9	2	1
2284	56	DD	19/01/2017	7	2	1
2284	56	DD	19/01/2017	8	2	1
2284	56	DD	20/01/2017	9	2	1
2284	56	DD	21/01/2017	9	2	1
2284	56	DD	22/01/2017	9	2	1
2284	56	DD	23/01/2017	16	2	1
2284	56	DD	24/01/2017	14	2	1
2284	56	DD	25/01/2017	10	2	1
2284	56	DD	26/01/2017	13	2	1
2284	56	DD	27/01/2017	8	2	1
2284	56	DD	29/01/2017	9	2	1
2284	56	DD	30/01/2017	9	2	1
2284	56	DD	31/01/2017	14	2	1
2284	56	DD	01/02/2017	13	2	1
2284	56	DD	02/02/2017	13	2	1
2182	57	B	06/01/2017	9	2	1
2182	57	B	07/01/2017	8	2	1
2182	57	B	08/01/2017	9	2	1
2182	57	B	09/01/2017	9	2	1
2182	57	B	10/01/2017	9	2	1
2182	57	B	11/01/2017	9	2	1
2182	57	B	13/01/2017	9	2	1
2182	57	B	14/01/2017	9	2	1
2182	57	B	15/01/2017	9	2	1
2182	57	B	16/01/2017	9	2	1
2182	57	B	17/01/2017	9	2	1
2182	57	B	18/01/2017	9	2	1
2182	57	B	19/01/2017	8	2	1
2182	57	B	21/01/2017	8	2	1
2182	57	B	21/01/2017	9	2	1
2182	57	B	22/01/2017	9	2	1
2182	57	B	23/01/2017	16	2	1
2182	57	B	24/01/2017	14	2	1
2182	57	B	25/01/2017	10	2	1
2182	57	B	26/01/2017	13	2	1
2182	57	B	27/01/2017	8	2	1
2182	57	B	28/01/2017	9	2	1
2182	57	B	29/01/2017	9	2	1
2182	57	B	30/01/2017	9	2	1
2182	57	B	31/01/2017	14	2	1
2182	57	B	01/02/2017	13	2	1
1603	59	B	06/01/2017	9	2	1
1603	59	B	08/01/2017	9	2	1
1603	59	B	09/01/2017	9	2	1
1603	59	B	10/01/2017	9	2	1
1603	59	B	11/01/2017	9	2	1
1603	59	B	12/01/2017	9	2	1
1603	59	B	13/01/2017	9	2	1
1603	59	B	14/01/2017	9	2	1
1603	59	B	15/01/2017	9	2	1
1603	59	B	16/01/2017	8	2	1
1603	59	B	16/01/2017	9	2	1
1603	59	B	17/01/2017	9	2	1
1603	59	B	21/01/2017	8	2	1
1603	59	B	21/01/2017	9	2	1
1603	59	B	22/01/2017	9	2	1
1603	59	B	23/01/2017	16	2	1
1603	59	B	24/01/2017	14	2	1
1603	59	B	25/01/2017	10	2	1
1603	59	B	26/01/2017	13	2	1
1603	59	B	28/01/2017	9	2	1
1603	59	B	29/01/2017	9	2	1
1603	59	B	30/01/2017	9	2	1
1603	59	B	31/01/2017	14	2	1
1603	59	B	01/02/2017	13	2	1
1603	59	B	02/02/2017	13	2	1
1832	60	B	30/01/2017	9	2	1
1832	60	B	31/01/2017	14	2	1
1832	60	B	01/02/2017	13	2	1
1832	60	B	02/02/2017	13	2	1
1567	61	A	06/01/2017	9	2	1
1567	61	A	07/01/2017	8	2	1
1567	61	A	08/01/2017	9	2	1
1567	61	A	09/01/2017	9	2	1
1567	61	A	10/01/2017	9	2	1
1567	61	A	11/01/2017	9	2	1
1567	61	A	12/01/2017	9	2	1
1567	61	A	13/01/2017	9	2	1
1567	61	A	14/01/2017	9	2	1
1567	61	A	15/01/2017	9	2	1
1567	61	A	16/01/2017	9	2	1
1567	61	A	17/01/2017	9	2	1
1567	61	A	18/01/2017	9	2	1
1567	61	A	19/01/2017	8	2	1
1567	61	A	20/01/2017	9	2	1
1567	61	A	21/01/2017	9	2	1
1567	61	A	22/01/2017	9	2	1
1567	61	A	23/01/2017	15	2	1
1567	61	A	23/01/2017	16	2	1
1567	61	A	24/01/2017	14	2	1
1567	61	A	26/01/2017	13	2	1
1567	61	A	27/01/2017	8	2	1
1567	61	A	28/01/2017	9	2	1
1567	61	A	29/01/2017	9	2	1
1567	61	A	30/01/2017	9	2	1
1567	61	A	31/01/2017	14	2	1
1567	61	A	01/02/2017	13	2	1
1567	61	A	02/02/2017	13	2	1
1805	62	A	07/01/2017	8	2	1
1805	62	A	08/01/2017	9	2	1
1805	62	A	09/01/2017	9	2	1
1805	62	A	10/01/2017	9	2	1
1805	62	A	11/01/2017	9	2	1
1805	62	A	13/01/2017	9	2	1
1805	62	A	14/01/2017	9	2	1
1805	62	A	15/01/2017	9	2	1
1805	62	A	16/01/2017	9	2	1
1805	62	A	17/01/2017	9	2	1
1805	62	A	18/01/2017	9	2	1
1805	62	A	19/01/2017	8	2	1
1805	62	A	20/01/2017	9	2	1
1805	62	A	22/01/2017	9	2	1
1805	62	A	23/01/2017	15	2	1
1805	62	A	23/01/2017	16	2	1
1805	62	A	24/01/2017	14	2	1
1805	62	A	26/01/2017	13	2	1
1805	62	A	27/01/2017	8	2	1
1805	62	A	28/01/2017	9	2	1
1805	62	A	29/01/2017	9	2	1
1805	62	A	30/01/2017	9	2	1
1805	62	A	31/01/2017	14	2	1
1805	62	A	01/02/2017	13	2	1
1805	62	A	02/02/2017	13	2	1
2151	63	A	09/01/2017	9	2	1
2151	63	A	10/01/2017	9	2	1
2151	63	A	11/01/2017	9	2	1
2151	63	A	12/01/2017	9	2	1
2151	63	A	13/01/2017	9	2	1
2151	63	A	14/01/2017	9	2	1
2151	63	A	15/01/2017	9	2	1
2151	63	A	16/01/2017	9	2	1
2151	63	A	17/01/2017	9	2	1
2151	63	A	18/01/2017	9	2	1
2151	63	A	19/01/2017	8	2	1
2151	63	A	20/01/2017	8	2	1
2151	63	A	20/01/2017	9	2	1
2151	63	A	21/01/2017	9	2	1
2151	63	A	22/01/2017	9	2	1
2151	63	A	23/01/2017	15	2	1
2151	63	A	23/01/2017	16	2	1
2151	63	A	24/01/2017	14	2	1
2151	63	A	26/01/2017	12	2	1
2151	63	A	26/01/2017	13	2	1
2151	63	A	28/01/2017	9	2	1
2151	63	A	29/01/2017	9	2	1
2151	63	A	30/01/2017	9	2	1
2151	63	A	31/01/2017	13	2	1
2151	63	A	31/01/2017	14	2	1
2151	63	A	01/02/2017	13	2	1
2045	64	DD	13/01/2017	9	2	1
2045	64	DD	14/01/2017	9	2	1
2045	64	DD	15/01/2017	9	2	1
2045	64	DD	16/01/2017	9	2	1
2045	64	DD	17/01/2017	9	2	1
2045	64	DD	18/01/2017	9	2	1
2045	64	DD	20/01/2017	8	2	1
2045	64	DD	20/01/2017	9	2	1
2045	64	DD	21/01/2017	9	2	1
2045	64	DD	22/01/2017	9	2	1
2045	64	DD	23/01/2017	16	2	1
2045	64	DD	24/01/2017	14	2	1
2045	64	DD	25/01/2017	10	2	1
2045	64	DD	26/01/2017	13	2	1
2045	64	DD	27/01/2017	8	2	1
2045	64	DD	28/01/2017	9	2	1
2045	64	DD	29/01/2017	9	2	1
2045	64	DD	30/01/2017	9	2	1
2045	64	DD	31/01/2017	14	2	1
2045	64	DD	01/02/2017	13	2	1
2045	64	DD	02/02/2017	13	2	1
2046	65	DD	11/01/2017	8	2	1
2046	65	DD	11/01/2017	9	2	1
2046	65	DD	12/01/2017	9	2	1
2046	65	DD	13/01/2017	9	2	1
2046	65	DD	14/01/2017	9	2	1
2046	65	DD	15/01/2017	9	2	1
2046	65	DD	16/01/2017	9	2	1
2046	65	DD	18/01/2017	8	2	1
2046	65	DD	18/01/2017	9	2	1
2046	65	DD	20/01/2017	9	2	1
2046	65	DD	21/01/2017	9	2	1
2046	65	DD	22/01/2017	9	2	1
2046	65	DD	24/01/2017	13	2	1
2046	65	DD	24/01/2017	14	2	1
2046	65	DD	25/01/2017	10	2	1
2046	65	DD	26/01/2017	13	2	1
2046	65	DD	27/01/2017	8	2	1
2046	65	DD	28/01/2017	9	2	1
2046	65	DD	29/01/2017	9	2	1
2046	65	DD	30/01/2017	9	2	1
2046	65	DD	31/01/2017	14	2	1
2046	65	DD	01/02/2017	13	2	1
2046	65	DD	02/02/2017	13	2	1
1888	66	DD	11/01/2017	9	2	1
1888	66	DD	12/01/2017	9	2	1
1888	66	DD	13/01/2017	8	2	1
1888	66	DD	13/01/2017	9	2	1
1888	66	DD	14/01/2017	9	2	1
1888	66	DD	15/01/2017	9	2	1
1888	66	DD	16/01/2017	9	2	1
1888	66	DD	17/01/2017	9	2	1
1888	66	DD	18/01/2017	9	2	1
1888	66	DD	19/01/2017	8	2	1
1888	66	DD	21/01/2017	9	2	1
1888	66	DD	22/01/2017	9	2	1
1888	66	DD	23/01/2017	16	2	1
1888	66	DD	24/01/2017	13	2	1
1888	66	DD	24/01/2017	14	2	1
1888	66	DD	25/01/2017	10	2	1
1888	66	DD	26/01/2017	13	2	1
1888	66	DD	27/01/2017	8	2	1
1888	66	DD	28/01/2017	9	2	1
1888	66	DD	29/01/2017	9	2	1
1888	66	DD	30/01/2017	9	2	1
1888	66	DD	31/01/2017	14	2	1
1888	66	DD	01/02/2017	13	2	1
1888	66	DD	02/02/2017	13	2	1
2256	67	DD	13/01/2017	9	2	1
2256	67	DD	15/01/2017	9	2	1
2256	67	DD	18/01/2017	9	2	1
2256	67	DD	19/01/2017	8	2	1
2256	67	DD	20/01/2017	9	2	1
2256	67	DD	21/01/2017	9	2	1
2256	67	DD	22/01/2017	9	2	1
2256	67	DD	23/01/2017	15	2	1
2256	67	DD	23/01/2017	16	2	1
2256	67	DD	24/01/2017	13	2	1
2256	67	DD	24/01/2017	14	2	1
2256	67	DD	25/01/2017	10	2	1
2256	67	DD	26/01/2017	13	2	1
2256	67	DD	27/01/2017	8	2	1
2256	67	DD	28/01/2017	9	2	1
2256	67	DD	29/01/2017	9	2	1
2256	67	DD	30/01/2017	9	2	1
2256	67	DD	31/01/2017	14	2	1
2256	67	DD	01/02/2017	13	2	1
2256	67	DD	02/02/2017	13	2	1
2257	68	DD	10/01/2017	9	2	1
2257	68	DD	12/01/2017	9	2	1
2257	68	DD	14/01/2017	8	2	1
2257	68	DD	14/01/2017	9	2	1
2257	68	DD	15/01/2017	9	2	1
2257	68	DD	16/01/2017	8	2	1
2257	68	DD	16/01/2017	9	2	1
2257	68	DD	18/01/2017	8	2	1
2257	68	DD	18/01/2017	9	2	1
2257	68	DD	19/01/2017	8	2	1
2257	68	DD	20/01/2017	9	2	1
2257	68	DD	21/01/2017	9	2	1
2257	68	DD	22/01/2017	9	2	1
2257	68	DD	23/01/2017	16	2	1
2257	68	DD	24/01/2017	13	2	1
2257	68	DD	24/01/2017	14	2	1
2257	68	DD	25/01/2017	10	2	1
2257	68	DD	26/01/2017	13	2	1
2257	68	DD	27/01/2017	8	2	1
2257	68	DD	28/01/2017	9	2	1
2257	68	DD	30/01/2017	8	2	1
2257	68	DD	30/01/2017	9	2	1
2257	68	DD	31/01/2017	14	2	1
2257	68	DD	01/02/2017	13	2	1
2257	68	DD	02/02/2017	13	2	1
1691	69	DD	09/01/2017	9	2	1
1691	69	DD	10/01/2017	9	2	1
1691	69	DD	22/01/2017	9	2	1
1691	69	DD	27/01/2017	8	2	1
1691	69	DD	30/01/2017	9	2	1
1691	69	DD	31/01/2017	14	2	1
1691	69	DD	02/02/2017	13	2	1
2315	72	DD	26/01/2017	13	2	1
2315	72	DD	27/01/2017	8	2	1
2315	72	DD	28/01/2017	9	2	1
2315	72	DD	29/01/2017	9	2	1
2315	72	DD	30/01/2017	9	2	1
2315	72	DD	31/01/2017	14	2	1
2315	72	DD	01/02/2017	13	2	1
2315	72	DD	02/02/2017	13	2	1
1920	73	S+	13/01/2017	9	2	1
1920	73	S+	14/01/2017	9	2	1
1920	73	S+	15/01/2017	9	2	1
1920	73	S+	16/01/2017	9	2	1
1920	73	S+	17/01/2017	9	2	1
1920	73	S+	18/01/2017	9	2	1
1920	73	S+	19/01/2017	8	2	1
1920	73	S+	20/01/2017	9	2	1
1920	73	S+	22/01/2017	9	2	1
1920	73	S+	23/01/2017	15	2	1
1920	73	S+	23/01/2017	16	2	1
1920	73	S+	25/01/2017	10	2	1
1920	73	S+	26/01/2017	13	2	1
1920	73	S+	27/01/2017	8	2	1
1920	73	S+	28/01/2017	9	2	1
1920	73	S+	29/01/2017	9	2	1
1920	73	S+	30/01/2017	9	2	1
1920	73	S+	01/02/2017	13	2	1
1920	73	S+	02/02/2017	13	2	1
2326	74	S+	11/01/2017	9	2	1
2326	74	S+	12/01/2017	9	2	1
2326	74	S+	14/01/2017	9	2	1
2326	74	S+	16/01/2017	9	2	1
2326	74	S+	18/01/2017	9	2	1
2326	74	S+	20/01/2017	9	2	1
2326	74	S+	21/01/2017	9	2	1
2326	74	S+	22/01/2017	9	2	1
2326	74	S+	23/01/2017	16	2	1
2326	74	S+	24/01/2017	14	2	1
2326	74	S+	25/01/2017	10	2	1
2326	74	S+	26/01/2017	13	2	1
2326	74	S+	29/01/2017	9	2	1
2326	74	S+	30/01/2017	9	2	1
2326	74	S+	01/02/2017	12	2	1
2326	74	S+	01/02/2017	13	2	1
1484	76	S+	14/01/2017	9	2	1
1484	76	S+	16/01/2017	9	2	1
1484	76	S+	21/01/2017	9	2	1
1484	76	S+	22/01/2017	9	2	1
1484	76	S+	23/01/2017	16	2	1
1484	76	S+	24/01/2017	14	2	1
1484	76	S+	25/01/2017	10	2	1
1484	76	S+	26/01/2017	13	2	1
1484	76	S+	27/01/2017	8	2	1
1484	76	S+	30/01/2017	9	2	1
1484	76	S+	31/01/2017	13	2	1
1484	76	S+	31/01/2017	14	2	1
1484	76	S+	02/02/2017	13	2	1
2329	77	S+	15/01/2017	8	2	1
2329	77	S+	15/01/2017	9	2	1
2329	77	S+	16/01/2017	9	2	1
2329	77	S+	17/01/2017	9	2	1
2329	77	S+	18/01/2017	9	2	1
2329	77	S+	19/01/2017	8	2	1
2329	77	S+	20/01/2017	9	2	1
2329	77	S+	21/01/2017	9	2	1
2329	77	S+	23/01/2017	15	2	1
2329	77	S+	23/01/2017	16	2	1
2329	77	S+	25/01/2017	10	2	1
2329	77	S+	26/01/2017	13	2	1
2329	77	S+	27/01/2017	8	2	1
2329	77	S+	28/01/2017	9	2	1
2329	77	S+	29/01/2017	9	2	1
2329	77	S+	30/01/2017	9	2	1
2329	77	S+	31/01/2017	14	2	1
2329	77	S+	01/02/2017	13	2	1
1975	78	A	07/01/2017	8	2	1
1975	78	A	08/01/2017	9	2	1
1975	78	A	09/01/2017	9	2	1
1975	78	A	10/01/2017	9	2	1
1975	78	A	11/01/2017	9	2	1
1975	78	A	12/01/2017	9	2	1
1975	78	A	13/01/2017	9	2	1
1975	78	A	14/01/2017	9	2	1
1975	78	A	15/01/2017	9	2	1
1975	78	A	16/01/2017	9	2	1
1975	78	A	17/01/2017	9	2	1
1975	78	A	18/01/2017	9	2	1
1975	78	A	19/01/2017	8	2	1
1975	78	A	20/01/2017	9	2	1
1975	78	A	21/01/2017	9	2	1
1975	78	A	22/01/2017	9	2	1
1975	78	A	23/01/2017	15	2	1
1975	78	A	23/01/2017	16	2	1
1975	78	A	24/01/2017	14	2	1
1975	78	A	26/01/2017	13	2	1
1975	78	A	27/01/2017	8	2	1
1975	78	A	28/01/2017	9	2	1
1975	78	A	30/01/2017	9	2	1
1975	78	A	31/01/2017	13	2	1
1975	78	A	31/01/2017	14	2	1
1975	78	A	01/02/2017	13	2	1
1355	79	A	07/01/2017	8	2	1
1355	79	A	09/01/2017	9	2	1
1355	79	A	10/01/2017	9	2	1
1355	79	A	11/01/2017	9	2	1
1355	79	A	12/01/2017	9	2	1
1355	79	A	13/01/2017	9	2	1
1355	79	A	14/01/2017	9	2	1
1355	79	A	15/01/2017	9	2	1
1355	79	A	16/01/2017	9	2	1
1355	79	A	17/01/2017	9	2	1
1355	79	A	18/01/2017	9	2	1
1355	79	A	19/01/2017	8	2	1
1355	79	A	20/01/2017	9	2	1
1355	79	A	21/01/2017	9	2	1
1355	79	A	22/01/2017	9	2	1
1355	79	A	23/01/2017	15	2	1
1355	79	A	23/01/2017	16	2	1
1355	79	A	24/01/2017	14	2	1
1355	79	A	26/01/2017	12	2	1
1355	79	A	26/01/2017	13	2	1
1355	79	A	28/01/2017	9	2	1
1355	79	A	29/01/2017	9	2	1
1355	79	A	30/01/2017	9	2	1
1355	79	A	31/01/2017	13	2	1
1355	79	A	31/01/2017	14	2	1
1355	79	A	01/02/2017	13	2	1
2155	80	A	06/01/2017	9	2	1
2155	80	A	07/01/2017	8	2	1
2155	80	A	08/01/2017	9	2	1
2155	80	A	09/01/2017	9	2	1
2155	80	A	10/01/2017	9	2	1
2155	80	A	11/01/2017	9	2	1
2155	80	A	12/01/2017	9	2	1
2155	80	A	13/01/2017	9	2	1
2155	80	A	14/01/2017	8	2	1
2155	80	A	14/01/2017	9	2	1
2155	80	A	16/01/2017	9	2	1
2155	80	A	17/01/2017	9	2	1
2155	80	A	18/01/2017	9	2	1
2155	80	A	19/01/2017	8	2	1
2155	80	A	20/01/2017	9	2	1
2155	80	A	21/01/2017	9	2	1
2155	80	A	22/01/2017	9	2	1
2155	80	A	23/01/2017	16	2	1
2155	80	A	24/01/2017	13	2	1
2155	80	A	24/01/2017	14	2	1
2155	80	A	26/01/2017	12	2	1
2155	80	A	26/01/2017	13	2	1
2155	80	A	28/01/2017	9	2	1
2155	80	A	29/01/2017	9	2	1
2155	80	A	30/01/2017	9	2	1
2155	80	A	31/01/2017	13	2	1
2155	80	A	31/01/2017	14	2	1
2155	80	A	01/02/2017	13	2	1
2155	80	A	02/02/2017	13	2	1
2274	81	DD	07/01/2017	8	2	1
2274	81	DD	08/01/2017	9	2	1
2274	81	DD	09/01/2017	9	2	1
2274	81	DD	10/01/2017	9	2	1
2274	81	DD	11/01/2017	9	2	1
2274	81	DD	12/01/2017	9	2	1
2274	81	DD	13/01/2017	9	2	1
2274	81	DD	14/01/2017	9	2	1
2274	81	DD	15/01/2017	9	2	1
2274	81	DD	16/01/2017	9	2	1
2274	81	DD	17/01/2017	9	2	1
2274	81	DD	18/01/2017	9	2	1
2274	81	DD	19/01/2017	8	2	1
2274	81	DD	20/01/2017	9	2	1
2274	81	DD	21/01/2017	9	2	1
2274	81	DD	22/01/2017	9	2	1
2274	81	DD	23/01/2017	15	2	1
2274	81	DD	23/01/2017	16	2	1
2274	81	DD	25/01/2017	10	2	1
2274	81	DD	26/01/2017	13	2	1
2274	81	DD	27/01/2017	8	2	1
2274	81	DD	28/01/2017	9	2	1
2274	81	DD	29/01/2017	9	2	1
2274	81	DD	30/01/2017	9	2	1
2274	81	DD	31/01/2017	14	2	1
2274	81	DD	01/02/2017	13	2	1
2274	81	DD	02/02/2017	13	2	1
1444	82	DD	07/01/2017	8	2	1
1444	82	DD	08/01/2017	9	2	1
1444	82	DD	09/01/2017	9	2	1
1444	82	DD	10/01/2017	9	2	1
1444	82	DD	11/01/2017	9	2	1
1444	82	DD	12/01/2017	9	2	1
1444	82	DD	13/01/2017	9	2	1
1444	82	DD	14/01/2017	9	2	1
1444	82	DD	15/01/2017	9	2	1
1444	82	DD	16/01/2017	9	2	1
1444	82	DD	17/01/2017	9	2	1
1444	82	DD	18/01/2017	9	2	1
1444	82	DD	19/01/2017	8	2	1
1444	82	DD	20/01/2017	9	2	1
1444	82	DD	21/01/2017	9	2	1
1444	82	DD	22/01/2017	9	2	1
1444	82	DD	23/01/2017	15	2	1
1444	82	DD	23/01/2017	16	2	1
1444	82	DD	24/01/2017	14	2	1
1444	82	DD	26/01/2017	13	2	1
1444	82	DD	27/01/2017	8	2	1
1444	82	DD	28/01/2017	9	2	1
1444	82	DD	29/01/2017	9	2	1
1444	82	DD	30/01/2017	9	2	1
1444	82	DD	31/01/2017	13	2	1
1444	82	DD	31/01/2017	14	2	1
1444	82	DD	02/02/2017	13	2	1
1986	85	B	08/01/2017	9	2	1
1986	85	B	09/01/2017	9	2	1
1986	85	B	10/01/2017	9	2	1
1986	85	B	11/01/2017	9	2	1
1986	85	B	12/01/2017	9	2	1
1986	85	B	13/01/2017	9	2	1
1986	85	B	14/01/2017	9	2	1
1986	85	B	15/01/2017	9	2	1
1986	85	B	16/01/2017	9	2	1
1986	85	B	17/01/2017	9	2	1
1986	85	B	19/01/2017	8	2	1
1986	85	B	20/01/2017	9	2	1
1986	85	B	21/01/2017	9	2	1
1986	85	B	22/01/2017	9	2	1
1986	85	B	23/01/2017	15	2	1
1986	85	B	23/01/2017	16	2	1
1986	85	B	25/01/2017	10	2	1
1986	85	B	26/01/2017	13	2	1
1986	85	B	27/01/2017	8	2	1
1986	85	B	28/01/2017	9	2	1
1986	85	B	29/01/2017	9	2	1
1986	85	B	30/01/2017	9	2	1
1986	85	B	31/01/2017	14	2	1
1986	85	B	01/02/2017	13	2	1
1986	85	B	02/02/2017	13	2	1
1987	86	B	06/01/2017	9	2	1
1987	86	B	07/01/2017	8	2	1
1987	86	B	08/01/2017	9	2	1
1987	86	B	09/01/2017	9	2	1
1987	86	B	10/01/2017	9	2	1
1987	86	B	12/01/2017	9	2	1
1987	86	B	13/01/2017	9	2	1
1987	86	B	14/01/2017	9	2	1
1987	86	B	16/01/2017	9	2	1
1987	86	B	17/01/2017	9	2	1
1987	86	B	18/01/2017	9	2	1
1987	86	B	19/01/2017	8	2	1
1987	86	B	20/01/2017	9	2	1
1987	86	B	21/01/2017	9	2	1
1987	86	B	22/01/2017	9	2	1
1987	86	B	23/01/2017	16	2	1
1987	86	B	24/01/2017	14	2	1
1987	86	B	25/01/2017	10	2	1
1987	86	B	26/01/2017	13	2	1
1987	86	B	28/01/2017	9	2	1
1987	86	B	29/01/2017	9	2	1
1987	86	B	30/01/2017	9	2	1
1987	86	B	31/01/2017	14	2	1
1987	86	B	01/02/2017	13	2	1
